isbn13,isbn,title,author,publisher,pub_date,price,price_standard,category,cover_url,link,query_type,category_id,rating,review_count,sales_point,description,synced_at
9788998441005,8998441004,원미동 사람들,양귀자 (지은이),쓰다,2012-12-25,11700,13000,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설,https://image.aladin.co.kr/product/2187/40/coversum/8998441004_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=21874073&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,20745,작가 양귀자가 경기도 부천시 원미동이라는 삶의 공간을 무대로 80년대 소시민들의 삶을 압축해서 보여준 연작소설집이다. &lt;원미동 사람들&gt;에 실린 11편의 소설은 1986년 3월부터 1987년 8월까지 문예지를 중심으로 발표되었던 문제작이다.,2026-04-30T05:10:19.483861+00:00
9788937461767,8937461765,괴테와의 대화 1,"요한 페터 에커만 (지은이), 장희창 (옮긴이)",민음사,2008-05-02,14400,16000,국내도서>소설/시/희곡>문학의 이해>작가론,https://image.aladin.co.kr/product/214/60/coversum/8937461765_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=2146019&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,20050,"젊은 문학도 에커만이 인생, 예술, 학문 그리고 사랑에 대해 괴테와 나눈 대화. 에커만이 괴테가 세상을 떠날 때까지 10년간 약 1000번의 만남을 가지며 그와 나눈 대화를 꼼꼼하게 기록, 정리한 것이다. 에커만에게 멘토와도 같았던 괴테가 젊은 이들에게 전하는 주옥같은 메시지들이 들어있다.",2026-04-30T05:10:19.483861+00:00
9791141601713,K252038964,"흰 - 2024 노벨문학상 수상작가, 한강 소설",한강 (지은이),문학동네,2025-03-31,13050,14500,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,https://image.aladin.co.kr/product/36099/46/coversum/k252038964_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360994667&amp;partner=openAPI&amp;start=api,Bestseller,1,8.0,0,18448,"태어난 지 두 시간 만에 세상을 떠난, 얼굴도 모르는 자신의 언니와 첫 딸을 홀로 낳고 잃은 젊었던 어머니에 대한 기억이 작가에게 있었다. “솜사탕처럼 깨끗하기만 한 ‘하얀’과 달리 ‘흰’에는 삶과 죽음이 소슬하게 함께 배어 있다. 내가 쓰고 싶은 것은 ‘흰’ 책이었다. 그 책의 시작은 내 어머니가 낳은 첫 아기의 기억이어야 할 거라고, 그렇게 걷던 어느 날 생각했다”는 작가는 그 기억에서 시작해 총 65개의 이야기를 『흰』에 담았다.",2026-04-30T05:10:19.483861+00:00
9788937464720,8937464721,사람은 무엇으로 사는가,"레프 니콜라예비치 톨스토이 (지은이), 연진희 (옮긴이)",민음사,2025-10-28,13500,15000,국내도서>소설/시/희곡>러시아소설,https://image.aladin.co.kr/product/37686/72/coversum/8937464721_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=376867245&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,14654,"레프 톨스토이 단편선 『사람은 무엇으로 사는가』가 민음사 세계문학전집으로 출간되었다. 『전쟁과 평화』, 『안나 카레니나』 등 대문호의 명성을 뒤로하고, 그가 ‘죽음’이라는 실존적 공포와 마주한 오십 대 이후에 써 내려간 ‘작은 이야기’들 여섯 편을 엮은 것이다.",2026-04-30T05:10:19.483861+00:00
9788954442695,8954442692,삼체 1부 : 삼체문제,"류츠신 (지은이), 이현아 (옮긴이)",자음과모음,2022-02-15,15300,17000,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설,https://image.aladin.co.kr/product/28912/65/coversum/s772939656_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=289126579&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,13412,아시아 최초로 휴고상을 수상하며 SF 거장으로 등극한 류츠신의 대표작. 『1부―삼체문제』 『2부―암흑의 숲』 『3부―사신의 영생』으로 이어지는 ‘지구의 과거’ 3부작은 무수한 위험이 숨어 있는 ‘암흑의 숲’과 같은 우주에서 인류가 마주하게 될 운명을 대담한 상상력으로 그려냈다.,2026-04-30T05:10:19.483861+00:00
9791191043297,K362732558,"오늘 밤, 세계에서 이 사랑이 사라진다 해도","이치조 미사키 (지은이), 권영주 (옮긴이)",모모,2021-06-21,12600,14000,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설,https://image.aladin.co.kr/product/27407/79/coversum/s842033450_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=274077938&amp;partner=openAPI&amp;start=api,Bestseller,1,8.0,0,56888,제26회 전격소설대상 ‘미디어워크스문고상’ 수상작. 밤에 자고 일어나면 기억이 리셋되는 ‘선행성 기억상실증’을 앓는 소녀 히노 마오리와 무미건조한 인생을 살고 있는 평범한 고등학생 가미야 도루의 풋풋하고 애틋한 사랑 이야기를 담았다.,2026-04-30T05:10:19.483861+00:00
9791196222628,K882532678,회색 인간,김동식 (지은이),요다,2017-12-27,11700,13000,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,https://image.aladin.co.kr/product/12760/80/coversum/k882532678_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=127608044&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,39811,'오늘의 유머' 공포게시판에서 많은 이들의 호응을 얻었던 '김동식의 소설집'. 작가는 10년 동안 공장에서 노동하면서 머릿속으로 수없이 떠올렸던 이야기들을 거의 매일 게시판에 올렸다. '김동식 소설집'은 그렇게 써내려간 300편의 짧은 소설 가운데 66편을 추려 묶은 것이다.,2026-04-30T05:10:19.483861+00:00
9788925538297,8925538296,"스토너 (초판본, 양장)","존 윌리엄스 (지은이), 김승욱 (옮긴이)",알에이치코리아(RHK),2020-06-24,16200,18000,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/24370/31/coversum/s312037725_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=243703168&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,37522,전 세계 수많은 문학 애호가들의 인생 소설로 손꼽히는 명작 《스토너》가 1965년 미국에서 처음 발행됐을 때의 표지로 출간된다. 이번 에디션에서는 기존 판의 문장을 다듬고 문학평론가 신형철의 추천사 전문을 실었다. 또한 초판에 담긴 일러스트레이션을 완벽히 재현했다.,2026-04-30T05:10:19.483861+00:00
9788954640312,K902137265,햄릿 (먼슬리 클래식),"윌리엄 셰익스피어 (지은이), 이경식 (옮긴이)",문학동네,2026-03-10,9900,11000,국내도서>소설/시/희곡>희곡>외국희곡,https://image.aladin.co.kr/product/38793/21/coversum/k902137265_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=387932122&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,24064,"세계문학의 정전은 독자의 세월과 시대의 눈과 더불어 성장하는 나무다. 시간의 나이테마다, 시절의 고비마다 쌓여온 고전 서가에서 독자가 거듭 호명한 작품은 무엇일까? 문학동네 세계문학전집 중 읽는 기쁨에 보는 즐거움을 더하여, 오래 독자로부터 사랑받아온 대표 작품을 감각적인 표지 디자인으로 새로 선보인다.",2026-04-30T05:10:19.483861+00:00
9788986836837,8986836831,왜 나는 너를 사랑하는가 (70만 부 기념 리커버),"알랭 드 보통 (지은이), 정영목 (옮긴이)",청미래,2022-11-10,12600,14000,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/30466/25/coversum/8986836831_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=304662591&amp;partner=openAPI&amp;start=api,Bestseller,1,8.0,0,22006,알랭 드 보통의 대표작 『왜 나는 너를 사랑하는가』가 70만 부 판매를 기념하여 산뜻한 표지로 새롭게 출간되었다. 런던과 파리를 오가는 비행기에서 우연히 만나 순식간에 사랑에 빠진 두 젊은이에 관한 이 소설은 연인이라는 특별한 관계와 사랑의 감정을 놀라운 깊이로 그려낸다.,2026-04-30T05:10:19.483861+00:00
9788952776389,8952776380,리틀 라이프 2,"한야 야나기하라 (지은이), 권진아 (옮긴이)",시공사,2016-06-16,13320,14800,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/8588/78/coversum/8952776380_3.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=85887803&amp;partner=openAPI&amp;start=api,Bestseller,1,8.0,0,18600,"영미권을 대표하는 문학상 맨부커상과 전미도서상 최종후보에 나란히 오르고, 「뉴욕타임스」, 「워싱턴포스트」, 「가디언」, 「월스트리트저널」을 비롯한 25개 언론사에서 '올해의 책'으로 꼽은 화제작.",2026-04-30T05:10:19.483861+00:00
9788937417566,8937417561,클라라와 태양,"가즈오 이시구로 (지은이), 홍한별 (옮긴이)",민음사,2021-03-29,15300,17000,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/26722/1/coversum/8937417561_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=267220169&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,17256,"노벨문학상 수상 이후 처음으로 발표하는 거장 가즈오 이시구로의 장편소설. 인간 소녀 조시와 그녀의 동반자가 된 인공지능 로봇 클라라 두 존재가 그려내는 가슴 저미는 슬픔과 사랑, 그리고 대가를 바라지 않는 헌신의 이야기를 담았다.",2026-04-30T05:10:19.483861+00:00
9788973814725,8973814729,멋진 신세계,"올더스 헉슬리 (지은이), 안정효 (옮긴이)",(주)태일소담출판사,2015-06-12,12420,13800,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설,https://image.aladin.co.kr/product/6083/61/coversum/8973814729_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=60836103&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,44447,"올더스 헉슬리는 명문 집안 출신의 영국 작가로서 광범위한 지식뿐 아니라 예리한 지성과 우아한 문체, 그리고 때로는 냉소적인 유머 감각으로 유명하다. 그가 1932년에 발표한 작품 &lt;멋진 신세계&gt;는 금세기에 미래를 가장 깊이 있고 날카롭게 파헤친 작품 중의 하나로 평가받는다.",2026-04-30T05:10:19.483861+00:00
9791168343108,K482030732,양면의 조개껍데기,김초엽 (지은이),래빗홀,2025-08-27,15750,17500,국내도서>소설/시/희곡>과학소설(SF)>한국 과학소설,https://image.aladin.co.kr/product/37024/77/coversum/k482030732_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=370247727&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,44495,2010년대 한국 SF의 새 역사를 썼다고 평가받는 작가 김초엽이 데뷔 8년 차를 맞는 2025년 여름 신작 소설집 《양면의 조개껍데기》로 우리를 찾아왔다. 이번 책에는 인간성의 본질에 관해 다각적으로 질문을 던지는 총 7편의 중단편소설이 담겼다.,2026-04-30T05:10:19.483861+00:00
9791199649026,K032137644,슬픔의 펼침면,이제야 (지은이),먼곳프레스,2026-04-11,15120,16800,국내도서>소설/시/희곡>시>한국시,https://image.aladin.co.kr/product/39058/13/coversum/k032137644_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=390581395&amp;partner=openAPI&amp;start=api,Bestseller,1,8.0,0,22660,"2030 독자의 절대적 사랑을 받고 있는 이제야 시인의 세 번째 시집 《슬픔의 펼침면》. 카리나, 문상훈, 박정민이 샤라웃하기 전부터 이제야 시인은 시 읽기 열풍을 일으키며 ‘MZ세대의 시인’으로 호명되었다. 이번 시집에는 배우 고아성이 추천사를 썼다.",2026-04-30T05:10:19.483861+00:00
9788932920238,8932920230,깊이에의 강요,"파트리크 쥐스킨트 (지은이), 김인순 (옮긴이)",열린책들,2020-04-20,13320,14800,국내도서>소설/시/희곡>독일소설,https://image.aladin.co.kr/product/23775/59/coversum/8932920230_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=237755983&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,15324,"파트리크 쥐스킨트의 단편 소설인 「깊이에의 강요」,「승부」,「장인(匠人) 뮈사르의 유언」과 에세이「문학의 건망증」등 총 네 편의 작품을 한데 묶었다. 짧은 이야기 뒤로 남겨진 긴 여백 속에서 작가의 세상을 보는 시각을 읽을 수 있는 작품집이다.",2026-04-30T05:10:19.483861+00:00
9791139716542,K182938684,파우스트 (명화 수록 무삭제 완역본),"요한 볼프강 폰 괴테 (지은이), 외젠 들라크루아 (그림), 안인희 (옮긴이)",현대지성,2024-02-08,15750,17500,국내도서>소설/시/희곡>희곡>외국희곡,https://image.aladin.co.kr/product/33323/78/coversum/k182938684_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=333237881&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,9859,"괴테가 쓴 원문의 리듬을 고스란히 살려낸, 가장 희곡다운 번역. 국내 유일, 거장들의 컬러 명화와 함께 읽는 완역본. 『파우스트』는 괴테가 이십 대 초에 쓰기 시작해서 60여 년간 더하고 고치기를 거듭하다가 83세로 생을 마감하기 직전에 완성한 역작이다.",2026-04-30T05:10:19.483861+00:00
9791130625904,K622636666,물 만난 물고기,이찬혁 (지은이),수카,2019-09-26,15120,16800,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,https://image.aladin.co.kr/product/20782/69/coversum/s122636671_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=207826954&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,9784,"악동뮤지션 이찬혁의 소설 데뷔작. ""평소 가진 생각을 음악뿐 아니라 다른 방법으로도 표현하고 싶었다""라고 밝힌 그는, 삶에 대한 가치관과 예술에 대한 관점을 소설 &lt;물 만난 물고기&gt;를 통해 은유적으로 녹여냈다.",2026-04-30T05:10:19.483861+00:00
9791141602963,K912137309,메신저 백,박상수 (지은이),문학동네,2026-03-25,10800,12000,국내도서>소설/시/희곡>시>한국시,https://image.aladin.co.kr/product/38880/59/coversum/k912137309_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388805965&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,7435,"문학동네시인선의 248번째 시집으로 박상수 시인의 『메신저 백』을 펴낸다. 올해로 데뷔 27년 차 시인이 된 그의 다섯번째 시집 『메신저 백』은 『숙녀의 기분』(시인선 41번), 『오늘 같이 있어』(시인선 109번) 이후 문학동네시인선 시리즈 내에서 세번째로 선보이는 뜻깊은 책이기도 하다.",2026-04-30T05:10:19.483861+00:00
9791168343641,K412137762,붉은 칼,정보라 (지은이),래빗홀,2026-03-08,16200,18000,국내도서>소설/시/희곡>과학소설(SF)>한국 과학소설,https://image.aladin.co.kr/product/38758/61/coversum/k412137762_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=387586154&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,5635,"부커상, 전미도서상, 필립 K. 딕상의 최종 후보에 오르며 세계 문학장 안에서 한국 문학의 무한한 가능성을 증명하고 있는 소설가 정보라의 두 번째 장편소설 《붉은 칼》 전면 개정판이 2026년 3·8 세계 여성의 날에 래빗홀에서 출간됐다.",2026-04-30T05:10:19.483861+00:00
9791173324901,K432137915,유혹하는 글쓰기 (25주년 기념 라이터스 에디션) - 스티븐 킹의 창작론,"스티븐 킹 (지은이), 김진준 (옮긴이)",김영사,2026-03-30,18000,20000,국내도서>인문학>책읽기/글쓰기>글쓰기,https://image.aladin.co.kr/product/38936/77/coversum/k432137915_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=389367710&amp;partner=openAPI&amp;start=api,Bestseller,1,0.0,0,2940,"반세기 동안 전 세계 독자를 사로잡아온 스티븐 킹의 유일무이한 작법서 《유혹하는 글쓰기》가 새 표지와 새 번역으로 돌아왔다. 25주년 기념판에는 스티븐 킹의 특별 후기와 아들 조나 힐과의 인터뷰 등 30여 쪽의 추가 원고를 수록하고, 번역 또한 새롭게 다듬었다.",2026-04-30T05:10:19.483861+00:00
9791192738772,K762137351,"사랑을 담아, 엄마가","일리아나 잰더 (지은이), 안은주 (옮긴이)",리드비,2026-04-27,17100,19000,국내도서>소설/시/희곡>액션/스릴러소설>외국 액션/스릴러소설,https://image.aladin.co.kr/product/39117/52/coversum/k762137351_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391175234&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,1490,"며칠 전에 죽은 엄마가 계속 편지를 보낸다? 심지어 그 편지들이 충격적인 진실을 가리키고 있다면? 잠시도 눈을 뗄 수 없는 전개로 독자들을 열광케 한 《사랑을 담아, 엄마가》가 리드비에서 출간된다.",2026-04-30T05:10:19.483861+00:00
9788937464775,8937464772,처형인의 노래 1 - 서부의 목소리들,"노먼 메일러 (지은이), 이운경 (옮긴이)",민음사,2026-03-31,18000,20000,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/39100/60/coversum/8937464772_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391006080&amp;partner=openAPI&amp;start=api,Bestseller,1,0.0,0,1610,"1980년 퓰리처상 수상작. 36년의 생 중 22년을 감옥에서 보낸 게리 길모어의 마지막 9개월에 대한 기록이다. 길모어는 살인자를 넘어 미국 사형제 부활의 ‘첫 번째 집행’이라는 헌법적 사건의 주인공이 된다. 자유주의 단체들은 소송을 제기해 사형을 막으려 하고, 당사자인 길모어는 도리어 그들에 맞서 자신의 죽음을 주장한다.",2026-04-30T05:10:19.483861+00:00
9791191247725,K582137457,"휴먼, 어디에 있나요?","에이드리언 차이콥스키 (지은이), 김상훈 (옮긴이)",엘리,2026-04-27,17820,19800,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설,https://image.aladin.co.kr/product/39128/62/coversum/k582137457_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391286250&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,1780,현대 SF의 거장 에이드리언 차이콥스키의 신작. 세계 3대 SF 문학상을 석권하며 SF 역사상 유례없는 대기록을 써 내려가는 그의 저력이 집약된 작품이다. 2025년에는 휴고상 제정 53년 만에 본인의 장편소설 두 편을 최우수 장편 부문 후보로 동시에 올리면서 작가의 위상은 이 소설을 통해 더욱 공고해졌다.,2026-04-30T05:10:19.483861+00:00
9788937460432,8937460432,고도를 기다리며,"사뮈엘 베케트 (지은이), 오증자 (옮긴이)",민음사,2000-11-20,8100,9000,국내도서>소설/시/희곡>세계의 문학>프랑스문학,https://image.aladin.co.kr/product/25/65/coversum/s242933053_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=256532&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,32700,"사뮈엘 베케트의 대표작 『고도를 기다리며』(이하 『고도』)가 프랑스 미뉘 출판사와 정식 계약하여 민음사에서 출간되었다. 입말에 맞는 맛깔스러운 우리말 번역으로 정평이 나 있으며, 세계적으로도 널리 인정받는 극단 산울림 공연의 대본을 담당하고 있는 오증자 교수가 꼼꼼하게 다듬은 새로운 번역으로 선보였다.",2026-04-30T05:10:19.483861+00:00
9788932925042,8932925046,바움가트너,"폴 오스터 (지은이), 정영목 (옮긴이)",열린책들,2025-04-30,16020,17800,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/36236/28/coversum/8932925046_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362362895&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,22418,,2026-04-30T05:10:19.483861+00:00
9788937464386,8937464381,이반 일리치의 죽음,"레프 니콜라예비치 톨스토이 (지은이), 김연경 (옮긴이)",민음사,2023-12-08,10800,12000,국내도서>소설/시/희곡>러시아소설,https://image.aladin.co.kr/product/33025/31/coversum/8937464381_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330253181&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,16006,노벨 연구소 선정 최고의 작품. 러시아를 대표하는 문호이자 전 세계 사람들의 삶과 가치관에 심오한 영향을 끼쳐 온 작가 레프 톨스토이의 중편 소설 『이반 일리치의 죽음』이 민음사 세계문학전집으로 출간되었다.,2026-04-30T05:10:19.483861+00:00
9791198173898,K132833528,비가 오면 열리는 상점,유영광 (지은이),클레이하우스,2023-06-14,15120,16800,국내도서>소설/시/희곡>판타지/환상문학>한국판타지/환상소설,https://image.aladin.co.kr/product/31867/71/coversum/s732939448_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=318677116&amp;partner=openAPI&amp;start=api,Bestseller,1,8.0,0,12597,"불행을 파는 대신 원하는 행복을 살 수 있는 가게가 있다면? 듣기만 해도 방문하고 싶어지는, 비가 오면 열리는 수상한 상점에 초대된 여고생 세린이 안내묘 잇샤, 사람의 마음을 훔치는 도깨비들과 함께 펼치는 감동 모험 판타지.",2026-04-30T05:10:19.483861+00:00
9791141608774,K292036570,킬리만자로의 눈,"어니스트 헤밍웨이 (지은이), 정영목 (옮긴이)",문학동네,2025-01-15,12600,14000,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/35573/62/coversum/k292036570_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=355736229&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,9162,문학동네 세계문학전집 257번으로 출간된 『킬리만자로의 눈』에는 초기 단편 「인디언 마을」부터 마지막 단편 「프랜시스 머콤버의 짧고 행복한 삶」까지 헤밍웨이의 필치가 가장 잘 드러난 작품 12편을 모았다.,2026-04-30T05:10:19.483861+00:00
9791158162085,K562137707,용궁장의 고백,조승리 (지은이),달,2026-03-20,15120,16800,국내도서>소설/시/희곡>추리/미스터리소설>한국 추리/미스터리소설,https://image.aladin.co.kr/product/38850/38/coversum/k562137707_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388503850&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,6035,"그날 밤 용궁장에 불이 났다, 모두가 행복해졌다는 역설로 시작하는 연작소설. 살아남기 위해 인연을 불태운 사람들의 고백을 따라 폭력의 순환과 선택의 대가를 집요하게 그린다. 『이 지랄맞음이 쌓여 축제가 되겠지』 이후 조승리의 신작으로 장강명이 불도저 같은 서사라 평한 작품이다.",2026-04-30T05:10:19.483861+00:00
9791176211222,K342137304,"사십구년유월, 어느 날의 일 - 김석 장편소설",김석 (지은이),바른북스,2026-04-03,19800,22000,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,https://image.aladin.co.kr/product/38882/47/coversum/k342137304_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388824775&amp;partner=openAPI&amp;start=api,Bestseller,1,0.0,0,5200,"해방 이후 혼란의 시간 속에서, 각기 다른 선택을 한 다섯 인물이 같은 시대를 살아간다. 이 소설은 1946년 경성에서 시작해 대구를 거쳐 1949년 제주에 이르기까지, 연결된 사건들의 흐름 속에서 사람들이 무엇을 믿었고, 어떤 선택 앞에서 망설였으며, 누구는 끝내 살아남고 누구는 사라졌는지를 따라간다.",2026-04-30T05:10:19.483861+00:00
9788961555944,8961555944,2026 제5회 우리나라 좋은동화,"김재복, 오시은, 김성운, 윤성은, 김우주, 소중애, 임어진, 이경순, 최인정, 최해솔 (지은이), 이인아 (그림)",열림원어린이,2026-04-27,14400,16000,국내도서>어린이>동화/명작/고전>국내창작동화,https://image.aladin.co.kr/product/39195/34/coversum/8961555944_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391953416&amp;partner=openAPI&amp;start=api,ItemNewSpecial,0,0.0,0,0,"《우리나라 좋은동화》는 2022년 제1회를 시작으로 5년 동안 열 편 내외의 동화를 선정하여 그 역사를 이어 오고 있다. 문예지와 웹진에 기재된 동화 중 아동문학평론가의 심사에 따라 어린이의 상상력을 자극하고, 어린이 마음의 문을 두드리는 동화가 수록된다.",2026-04-30T05:10:19.483861+00:00
9791194232353,K372138676,아주 조금 있는 문학,강보원 (지은이),워크룸프레스,2026-04-27,15300,17000,국내도서>소설/시/희곡>문학의 이해>비평론,https://image.aladin.co.kr/product/39186/89/coversum/k372138676_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391868999&amp;partner=openAPI&amp;start=api,ItemNewSpecial,0,0.0,0,910,"시인이자 문학평론가 강보원의 첫 번째 비평집 『아주 조금 있는 문학』은 문학을 문학의 형식을 통해 바라보고 읽어 낸다. 문학에 필수적인 형식은 우리가 서로 다른 생각을 하도록 이끄는 틀이 되며, 다른 생각이야말로 대화의 출발이 될 수 있기에, 이는 비평에도 필요한 것이 된다.",2026-04-30T05:10:19.483861+00:00
9791167742889,K222138676,혁명을 준비하는 시간 - 세상을 바꾸는 위험한 생각은 어떻게 살아남고 확산되는가,"갈 베커만 (지은이), 손성화 (옮긴이)",어크로스,2026-05-04,22500,25000,국내도서>인문학>교양 인문학,https://image.aladin.co.kr/product/39186/81/coversum/k222138676_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391868130&amp;partner=openAPI&amp;start=api,ItemNewSpecial,0,0.0,0,0,"흔히 혁명이라고 하면 거리의 함성과 광장의 군중을 떠올린다. 그러나 세상을 바꾸는 변화의 출발점은 정반대에 가깝다. 혁명은 사람들로 가득한 광장의 포효도, 소셜 미디어를 뒤덮은 해시태그도 아니라, 세상을 바꿀 수 있는 ‘위험한 생각’을 조심스레 키워가는 소수의 고요한 대화에서 시작된다.",2026-04-30T05:10:19.483861+00:00
9791188087785,K932138676,페파의 사랑스런 친구들,"펭귄랜덤하우스코리아 편집부 (지은이), 박민혁 (옮긴이)",펭귄랜덤하우스코리아,2026-05-10,8550,9500,국내도서>유아>그림책>나라별 그림책>한국 그림책,https://image.aladin.co.kr/product/39186/58/coversum/k932138676_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391865825&amp;partner=openAPI&amp;start=api,ItemNewSpecial,0,0.0,0,0,베스트셀러 &lt;페파의 서울 여행&gt;에 이어 &lt;페파의 사랑스런 친구들&gt; 이야기. ‘나를 특별하게 만드는 것’을 찾는 페파의 고민을 통해 존중과 사랑의 가치를 배운다.,2026-04-30T05:10:19.483861+00:00
9791188087792,K832138675,페파의 친절한 마음,"펭귄랜덤하우스코리아 편집부 (지은이), 박민혁 (옮긴이)",펭귄랜덤하우스코리아,2026-05-10,8550,9500,국내도서>유아>그림책>나라별 그림책>한국 그림책,https://image.aladin.co.kr/product/39186/50/coversum/k832138675_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391865088&amp;partner=openAPI&amp;start=api,ItemNewSpecial,0,0.0,0,0,"EBS 인기 애니메이션 페파피그를 ‘페파의 소중한 이야기’ 시리즈로 만나 볼 수 있다. 유튜브 공식 채널 구독자 수 3,880만 명, 약 286억 뷰를 달성하고, 전 세계 약 180개 이상의 지역에서 방영 중인 페파피그의 이야기다.",2026-04-30T05:10:19.483861+00:00
9791173579653,K072138675,즐기는 뇌가 AI도 잘 씁니다 - 제로에서 시작하는 AI 수업,"이케가야 유지 (지은이), 이선주 (옮긴이), 장동선 (해제)",arte(아르테),2026-05-04,16200,18000,국내도서>과학>뇌과학>뇌과학 일반,https://image.aladin.co.kr/product/39185/99/coversum/k072138675_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391859937&amp;partner=openAPI&amp;start=api,ItemNewSpecial,0,0.0,0,110,"일본 뇌-AI 융합 연구의 최전선에 있는 뇌과학자 이케가야 유지는 『즐기는 뇌가 AI도 잘 씁니다』에서 이 질문을 정면으로 다루며, AI와 인간의 뇌가 어떻게 맞물려 진화하는지 풀어낸다. AI를 단순한 도구가 아닌 ‘함께 사고하는 파트너’로 재정의하며, AI의 개념과 구조부터 프롬프트 활용 전략, 심리·의료 분야의 적용 가능성, 윤리적 쟁점, 최신 연구부터 공존의 방향까지를 한 흐름으로 정리한다.",2026-04-30T05:10:19.483861+00:00
