isbn13,isbn10,aladin_item_id,title,author,publisher,pub_date,category_id,category_name,price_standard,price_sales,cover_url,description,active,discontinue_mode,discontinue_reason,discontinue_at,discontinue_by,reactivated_at,expected_soldout_at,source,created_at,updated_at
9799847139158,,,Velit quod eos officiis.,이정자,(주) 겨레,2017-04-17,106,국내도서>자기계발,19500,16588,https://example.com/covers/9799847139158.jpg,Tempore provident numquam eius dignissimos consequatur voluptate dolorem quia distinctio fuga repellendus.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792347649073,,,Amet.,한은지,(주) 가야월드그룹,2022-10-12,105,국내도서>과학>자연과학,26000,22925,https://example.com/covers/9792347649073.jpg,Eius fugit repudiandae assumenda eius non libero sint harum aliquid dignissimos.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792575409005,,,Optio minus.,김지연,(유) 모두상사,2023-06-29,105,국내도서>과학>자연과학,31000,26666,https://example.com/covers/9792575409005.jpg,Exercitationem repudiandae ipsa incidunt quas quasi animi.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791837606442,,,Mollitia veritatis.,이혜진,유한회사 아름,2023-12-21,102,국내도서>과학>자연과학,11500,10373,https://example.com/covers/9791837606442.jpg,Quaerat quisquam ea vero iusto voluptatibus dolores tenetur eligendi placeat earum voluptatum quo eos necessitatibus.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794177656122,,,Nulla facere omnis.,송은영,(유) 제나에너지,2025-08-02,103,국내도서>과학>자연과학,31000,27846,https://example.com/covers/9794177656122.jpg,Sed ipsam accusantium ab alias facere odit nam illum neque aspernatur.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790027206349,,,Mollitia veritatis.,김주원,유한회사 글로벌마루보안,2025-02-01,102,국내도서>경제경영>경영전략,19000,16855,https://example.com/covers/9790027206349.jpg,Sit omnis doloremque omnis delectus magni ipsam et mollitia.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796577242950,,,Aperiam quaerat.,김정남,(주) 종합마음엔지니어링,2025-05-20,104,국내도서>인문학>철학,34500,29105,https://example.com/covers/9796577242950.jpg,Aspernatur ipsam maiores dolores eveniet fuga reprehenderit impedit.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790893173424,,,Soluta corporis eveniet ratione ex illum.,박현지,(주) 네오,2021-07-09,105,국내도서>인문학>철학,10500,8813,https://example.com/covers/9790893173424.jpg,Aliquid ut tenetur ad non repellat magni quos magni neque exercitationem dolor.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791086771335,,,Adipisci quas fugit voluptatum aspernatur.,심상현,유한회사 이노,2017-12-16,104,국내도서>과학>자연과학,15000,12553,https://example.com/covers/9791086771335.jpg,Sed minus amet iusto minima ipsam eaque saepe eos.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794362620440,,,Eveniet reiciendis voluptate doloremque.,우정수,유한회사 스타고려엔지니어링,2023-07-18,103,국내도서>아동>어린이,16500,14997,https://example.com/covers/9794362620440.jpg,Magni totam officiis non ipsum in necessitatibus repudiandae commodi modi quod illum nesciunt consequuntur ea.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792563669411,,,Laboriosam.,김승현,유한회사 첨단뷰티,2025-09-29,103,국내도서>경제경영>경영전략,12000,10574,https://example.com/covers/9792563669411.jpg,Soluta accusamus blanditiis ea mollitia ut quia consectetur alias.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799004896467,,,Ad cumque asperiores.,박영숙,(유) 글로벌신라소프트,2020-01-21,101,국내도서>아동>어린이,30000,25299,https://example.com/covers/9799004896467.jpg,Blanditiis tempore tempore nihil nulla voluptatibus aliquid qui explicabo ipsum illum.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795721586247,,,Qui ipsa.,한지민,(주) 나루,2024-11-23,104,국내도서>인문학>철학,12500,11465,https://example.com/covers/9795721586247.jpg,Nisi fuga officiis fugit ipsa magni nihil.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794948562577,,,Doloremque laudantium aliquid maxime.,박현숙,(유) 시너지보람보안,2016-10-05,106,국내도서>자기계발,33000,30484,https://example.com/covers/9794948562577.jpg,Aliquam velit sunt quasi inventore eius sunt et expedita.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793207427619,,,Cumque.,박상현,(유) 모두네트워크,2021-05-18,103,국내도서>자기계발,37500,33484,https://example.com/covers/9793207427619.jpg,Pariatur consequuntur dignissimos saepe quidem ad temporibus vero molestiae reiciendis.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792151342283,,,Laborum reprehenderit fuga.,하승현,주식회사 우리발해네트웍스,2016-05-03,106,국내도서>아동>어린이,35000,29666,https://example.com/covers/9792151342283.jpg,Ipsam inventore ea sint voluptatibus quasi blanditiis explicabo aspernatur.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792613715044,,,Autem.,박서준,(주) 한가람,2021-11-28,103,국내도서>아동>어린이,30500,28694,https://example.com/covers/9792613715044.jpg,Tempora alias aut provident maxime deleniti nam saepe numquam veniam occaecati doloribus.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791777490507,,,Fugiat velit perferendis eaque corrupti repellendus.,이서연,주식회사 가람전자,2022-09-08,106,국내도서>자기계발,29500,27667,https://example.com/covers/9791777490507.jpg,Laudantium nostrum quae aliquam porro nostrum occaecati doloremque.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790450189615,,,Laborum omnis debitis.,김성민,유한회사 첨단신라엔지니어링,2023-08-21,104,국내도서>소설/시/희곡>한국소설,21500,17687,https://example.com/covers/9790450189615.jpg,Laboriosam atque beatae sunt quidem enim voluptas eveniet optio blanditiis iure eum beatae possimus provident.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796421476494,,,Saepe sint.,임경자,주식회사 씨앤씨겨레에너지,2016-12-30,103,국내도서>아동>어린이,13000,10997,https://example.com/covers/9796421476494.jpg,Perferendis illum repellat incidunt ea amet laborum dolor odio aliquid ipsum.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799961659266,,,Rem.,박지영,(유) 글로벌항공,2025-11-16,105,국내도서>인문학>철학,29000,27449,https://example.com/covers/9799961659266.jpg,Veniam accusantium fugit quos ex explicabo quisquam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792788147619,,,Omnis maxime.,김민재,유한회사 한가람,2024-08-30,102,국내도서>자기계발,34500,32339,https://example.com/covers/9792788147619.jpg,Enim cum fugiat impedit mollitia dolorum accusamus sapiente quidem minima.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799081081862,,,Id laborum culpa error dolorem quo.,이민석,유한회사 글로벌한빛시스템,2018-12-02,106,국내도서>아동>어린이,22000,20364,https://example.com/covers/9799081081862.jpg,Asperiores magnam provident quasi accusantium quia molestiae ullam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9798017226018,,,Quasi recusandae.,조성수,유한회사 윈드한빛개발공사,2022-10-23,105,국내도서>자기계발,22000,19341,https://example.com/covers/9798017226018.jpg,Earum dicta eaque omnis iusto eos at vitae natus laboriosam tenetur.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794523219414,,,Magni fugit.,서현정,(주) 에코,2026-04-07,104,국내도서>소설/시/희곡>한국소설,22500,18488,https://example.com/covers/9794523219414.jpg,Neque ad quo ipsum labore autem est corporis occaecati assumenda.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796974995640,,,Cumque sint laudantium.,김우진,주식회사 겨레월드솔루션,2026-03-05,102,국내도서>소설/시/희곡>한국소설,11500,10649,https://example.com/covers/9796974995640.jpg,Est excepturi corrupti eum natus illo ab porro quidem recusandae molestias est officiis.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793723683148,,,Itaque laboriosam mollitia.,서하은,(주) 시너지글로벌개발,2021-01-05,104,국내도서>소설/시/희곡>한국소설,33500,27977,https://example.com/covers/9793723683148.jpg,Maxime commodi deserunt sit beatae suscipit libero numquam minima.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797707933496,,,Quo.,김민석,(유) 유니온보람연구소,2022-08-02,101,국내도서>소설/시/희곡>한국소설,35500,32019,https://example.com/covers/9797707933496.jpg,Officiis consequuntur minima dignissimos nostrum quaerat maxime dolorum iure vel unde quam sequi consequatur minima.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797998407676,,,Ab impedit corrupti architecto voluptate est deleniti.,박순옥,유한회사 종합반도체,2018-09-20,104,국내도서>경제경영>경영전략,25000,22821,https://example.com/covers/9797998407676.jpg,Expedita nam dolorem occaecati unde earum reprehenderit sint.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795814671799,,,Quas facilis quisquam vel natus odit.,최동현,(유) 넥스트솔루션,2018-07-04,104,국내도서>소설/시/희곡>한국소설,29500,24808,https://example.com/covers/9795814671799.jpg,Aut reiciendis nesciunt quisquam ex quo nihil eius rem sit pariatur labore cumque quos voluptatibus.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797383959728,,,Ut nostrum corporis.,김도현,주식회사 윈드정보통신,2021-08-27,106,국내도서>자기계발,37000,33873,https://example.com/covers/9797383959728.jpg,Pariatur eveniet magnam blanditiis nam fugiat harum labore est minima minus sunt sapiente.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794172232970,,,Veniam rerum quae saepe.,박지우,(주) 인포,2022-12-04,102,국내도서>경제경영>경영전략,12000,10708,https://example.com/covers/9794172232970.jpg,Officiis debitis sint sequi quo exercitationem incidunt nulla soluta ullam deleniti fugiat ut.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795228015615,,,Eius.,박건우,(유) 국민스타솔루션,2020-01-11,102,국내도서>과학>자연과학,28500,24325,https://example.com/covers/9795228015615.jpg,Ullam non alias eius laboriosam aliquam possimus ducimus numquam voluptas reprehenderit sint unde voluptatum.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9798428910773,,,Iste cupiditate.,윤유진,(주) 스타개발공사,2017-07-25,105,국내도서>아동>어린이,35500,32719,https://example.com/covers/9798428910773.jpg,Tempora corrupti quasi sit consectetur in sapiente animi odit aperiam atque molestias voluptatem deserunt nostrum accusantium.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791213524780,,,Tempore cumque voluptates.,이경숙,유한회사 씨앤씨,2019-01-27,103,국내도서>인문학>철학,24500,22699,https://example.com/covers/9791213524780.jpg,Aperiam repudiandae magnam quas assumenda ipsam eius dicta.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796037548219,,,Illum odio sapiente velit est natus.,박준영,유한회사 고려네트웍스,2022-04-14,106,국내도서>자기계발,17500,14908,https://example.com/covers/9796037548219.jpg,Delectus assumenda et occaecati accusantium cumque ab odit.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793266678502,,,Aspernatur quam.,홍재현,주식회사 백제금고,2018-04-13,105,국내도서>소설/시/희곡>한국소설,23000,19113,https://example.com/covers/9793266678502.jpg,Provident debitis consequuntur et dolorem deleniti sunt debitis eos possimus eaque laudantium.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792606029080,,,Facilis quo minima repudiandae porro cupiditate.,최민지,주식회사 하나,2016-05-24,106,국내도서>자기계발,18000,16055,https://example.com/covers/9792606029080.jpg,Expedita repellat recusandae dignissimos praesentium magnam rerum recusandae at quo ducimus iusto adipisci.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795048926733,,,Maxime occaecati labore iusto.,최재호,(유) 하나네트워크,2017-06-27,105,국내도서>자기계발,37000,32466,https://example.com/covers/9795048926733.jpg,Facere tempore culpa labore excepturi temporibus deleniti facere cum molestias quibusdam ipsa nulla nisi possimus quasi.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793410856282,,,Rerum dolorum fuga.,장성민,(주) 씨앤씨전자,2025-04-15,105,국내도서>아동>어린이,26000,22375,https://example.com/covers/9793410856282.jpg,Veritatis id adipisci maiores ullam suscipit vitae velit dicta voluptas quibusdam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790894346810,,,Optio ratione amet.,안민수,유한회사 신라네오제조,2023-06-02,106,국내도서>아동>어린이,32000,27714,https://example.com/covers/9790894346810.jpg,Omnis dicta cupiditate esse delectus similique ipsa.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797490753998,,,Culpa nam quod a culpa.,최승민,유한회사 코어유통,2016-11-09,105,국내도서>경제경영>경영전략,31500,27264,https://example.com/covers/9797490753998.jpg,Provident quis atque consectetur quis consequatur quo tempore reprehenderit quas incidunt hic asperiores laborum.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799268315896,,,Ad suscipit debitis doloremque facere magnam.,최승민,주식회사 글로벌코스메틱,2025-03-25,102,국내도서>자기계발,15000,13130,https://example.com/covers/9799268315896.jpg,Aliquid error at fugit debitis corrupti est perferendis laboriosam ea.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796273715864,,,Debitis id maxime autem rem expedita.,윤영순,주식회사 보람랩스,2017-08-05,104,국내도서>인문학>철학,27500,24638,https://example.com/covers/9796273715864.jpg,Magni placeat accusamus officiis pariatur in amet incidunt quia blanditiis rem tenetur magnam quos quae.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797622827726,,,Voluptas beatae debitis incidunt quis sit aspernatur.,하정식,주식회사 윈드중앙제조,2025-01-02,106,국내도서>경제경영>경영전략,31500,27694,https://example.com/covers/9797622827726.jpg,Aliquid eligendi commodi laudantium facilis suscipit placeat dolorum excepturi eos reprehenderit molestiae debitis.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795196115942,,,Impedit ipsum error.,김정웅,유한회사 마음,2025-01-03,103,국내도서>인문학>철학,10000,9488,https://example.com/covers/9795196115942.jpg,Assumenda atque quas odio inventore earum voluptas porro doloribus.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792296044325,,,Necessitatibus aliquam.,김우진,(주) 시너지,2024-12-15,105,국내도서>인문학>철학,35000,29007,https://example.com/covers/9792296044325.jpg,Voluptatem aspernatur unde quibusdam in ad veniam ducimus officiis sunt saepe inventore blanditiis deleniti ea.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794975679224,,,Nulla molestiae recusandae possimus.,최상현,(유) 한빛하나보안,2017-10-15,104,국내도서>자기계발,25000,21959,https://example.com/covers/9794975679224.jpg,Magnam aliquid id debitis eligendi a dignissimos quos omnis eius iure.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799966365803,,,Atque dolore quae dolore.,서은영,유한회사 첨단종합에이아이,2019-02-01,101,국내도서>경제경영>경영전략,30000,27358,https://example.com/covers/9799966365803.jpg,Harum ut accusamus excepturi expedita ipsam iure quia distinctio possimus perferendis ducimus adipisci sequi voluptas.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794818139892,,,Laborum voluptates assumenda quibusdam minus esse quibusdam iste.,김영환,(유) 제나,2020-06-23,102,국내도서>과학>자연과학,33000,29216,https://example.com/covers/9794818139892.jpg,Impedit quisquam quibusdam eligendi quia voluptatibus fugiat modi fugiat veniam commodi id distinctio.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9798204339712,,,Necessitatibus debitis culpa quod.,이영순,유한회사 종합시스템,2022-09-26,104,국내도서>아동>어린이,34500,28491,https://example.com/covers/9798204339712.jpg,Quo occaecati optio porro odio odio magnam minus dolore illo quidem enim.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796085641115,,,Culpa sit id a.,권은지,(주) 시너지,2024-09-18,102,국내도서>인문학>철학,26000,23916,https://example.com/covers/9796085641115.jpg,Officiis voluptate illum odio nulla consequuntur nulla voluptatum nobis quasi veniam eveniet dolorum necessitatibus iusto at.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792095200465,,,Ad nobis ratione.,박병철,유한회사 스타소프트,2021-09-13,103,국내도서>인문학>철학,12000,10425,https://example.com/covers/9792095200465.jpg,Iusto quae dicta consequatur aperiam adipisci neque itaque placeat.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799937886146,,,Voluptatibus reiciendis voluptate magnam beatae.,이하은,주식회사 우리기술,2020-02-16,104,국내도서>소설/시/희곡>한국소설,10500,9270,https://example.com/covers/9799937886146.jpg,Quibusdam placeat illo maxime iusto harum quos.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790489138240,,,Sunt modi quaerat non.,오영희,(주) 발해,2025-05-22,106,국내도서>아동>어린이,27000,22854,https://example.com/covers/9790489138240.jpg,Repudiandae quam aliquam id unde occaecati ipsam ratione aut sed quidem neque recusandae.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792386870070,,,Facilis omnis consequuntur.,박상훈,(주) 우리한가람코스메틱,2019-01-03,102,국내도서>소설/시/희곡>한국소설,35500,29387,https://example.com/covers/9792386870070.jpg,Quidem exercitationem porro ex ipsum ducimus eius alias consequuntur maxime.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796539840286,,,Dolore fuga.,이진우,(유) 원더정보통신,2025-04-28,104,국내도서>자기계발,27000,22571,https://example.com/covers/9796539840286.jpg,Culpa rem consectetur non similique ducimus dolorem sed nesciunt corrupti accusamus.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794639855476,,,Quam quia voluptatum illo.,김순자,(유) 유니온연구소,2022-07-01,102,국내도서>과학>자연과학,17500,16531,https://example.com/covers/9794639855476.jpg,Sint laborum cumque minima cupiditate tempore accusamus veniam exercitationem est dolore eius.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792097002685,,,Officiis explicabo itaque.,백지현,주식회사 한빛,2017-10-11,104,국내도서>아동>어린이,37500,31145,https://example.com/covers/9792097002685.jpg,Facilis adipisci occaecati veritatis magni earum vitae sed modi aspernatur.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790715695622,,,Occaecati.,김선영,주식회사 하나,2024-12-05,104,국내도서>인문학>철학,35500,33430,https://example.com/covers/9790715695622.jpg,Dolorem quaerat debitis voluptatem eaque eius quia quasi totam temporibus.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790453194333,,,Quasi.,김상호,유한회사 우리,2023-03-08,104,국내도서>자기계발,24500,22341,https://example.com/covers/9790453194333.jpg,Modi quos eum odio deserunt blanditiis assumenda deserunt.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796149872837,,,Nihil nisi error ab inventore temporibus quam.,윤영환,유한회사 가람,2019-12-29,102,국내도서>소설/시/희곡>한국소설,30000,26893,https://example.com/covers/9796149872837.jpg,Quidem nobis laudantium debitis magni maiores veritatis error sint dolorum eius.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799384308949,,,Magnam numquam beatae quidem delectus ab.,박예진,(주) 아름신문,2026-04-22,104,국내도서>자기계발,30500,27678,https://example.com/covers/9799384308949.jpg,Unde ipsam odit molestiae delectus quod quis distinctio.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795664187754,,,Esse quisquam iusto.,남서영,주식회사 보람,2025-10-20,103,국내도서>과학>자연과학,25500,22674,https://example.com/covers/9795664187754.jpg,Deleniti id cupiditate culpa optio eveniet maiores labore nisi.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795190361338,,,Quod earum ut iusto.,이민서,(유) 한빛보람정보통신,2025-08-16,106,국내도서>자기계발,14000,11656,https://example.com/covers/9795190361338.jpg,Incidunt hic impedit quis illo voluptas explicabo rem voluptate quisquam accusantium.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799543173500,,,Dignissimos quaerat eos fuga eum.,이윤서,주식회사 중앙테크,2017-06-04,102,국내도서>소설/시/희곡>한국소설,35000,32229,https://example.com/covers/9799543173500.jpg,Sequi autem doloribus eveniet laboriosam quam iusto voluptas aliquid optio porro tenetur laborum.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797911006511,,,Sequi.,김명숙,(유) 이노스타정보통신,2017-05-01,104,국내도서>소설/시/희곡>한국소설,34000,29212,https://example.com/covers/9797911006511.jpg,Beatae consequatur quibusdam eveniet quod impedit corrupti corrupti error dicta at.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790804661965,,,Eveniet molestias optio nam repellendus.,김지영,(유) 스타,2026-03-18,104,국내도서>과학>자연과학,16000,14085,https://example.com/covers/9790804661965.jpg,Quibusdam dolor eum dolorem facere dicta voluptas ea nobis ut consequuntur odit incidunt rem.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795078593110,,,Quia.,진성호,유한회사 가온,2019-09-06,102,국내도서>아동>어린이,9000,7527,https://example.com/covers/9795078593110.jpg,Sit eveniet molestiae eligendi ex architecto asperiores at nam beatae culpa maiores sed nemo.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797972320021,,,Nostrum voluptatibus quibusdam quisquam inventore.,박중수,주식회사 코리아,2020-07-29,106,국내도서>인문학>철학,18500,15918,https://example.com/covers/9797972320021.jpg,Asperiores officia excepturi minus possimus reprehenderit inventore accusantium nemo ab repudiandae accusantium.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794954508927,,,Eum corrupti sequi nesciunt quisquam.,윤서영,(유) 한가람,2017-02-21,105,국내도서>소설/시/희곡>한국소설,10500,9186,https://example.com/covers/9794954508927.jpg,Corrupti quo dignissimos delectus ad nobis sapiente quod molestiae veritatis eveniet et dolorem distinctio esse.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793153779596,,,Voluptatibus doloremque ullam quo ad soluta.,김현정,유한회사 한빛상사,2022-12-20,104,국내도서>인문학>철학,27000,22709,https://example.com/covers/9793153779596.jpg,Aliquid ipsa dicta quo nihil commodi voluptas magni neque maxime cum distinctio.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790337933751,,,Qui facere voluptatum.,김동현,(유) 원더,2021-11-03,102,국내도서>소설/시/희곡>한국소설,34500,29917,https://example.com/covers/9790337933751.jpg,Magni velit accusamus fugit in vitae aut facere est aperiam veniam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791247395004,,,Dolorem praesentium officiis.,양경자,(유) 가온나루소프트,2024-05-17,102,국내도서>인문학>철학,15000,13701,https://example.com/covers/9791247395004.jpg,Natus consectetur culpa possimus quis aperiam rem sint optio.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793024102614,,,Nulla reprehenderit in cupiditate.,김지원,주식회사 스타,2021-03-19,102,국내도서>인문학>철학,19500,18042,https://example.com/covers/9793024102614.jpg,Ratione adipisci dignissimos illo fuga sapiente numquam adipisci.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799611223380,,,Ex suscipit.,문지훈,유한회사 종합플랫폼,2022-10-06,105,국내도서>과학>자연과학,21000,19887,https://example.com/covers/9799611223380.jpg,Culpa accusamus tempore at voluptates beatae labore voluptatem sequi.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799384253041,,,Ipsam sequi repellat a labore tempore ducimus.,박진호,(주) 원더,2019-10-12,104,국내도서>경제경영>경영전략,36500,33381,https://example.com/covers/9799384253041.jpg,Quibusdam sequi deserunt dolor consectetur velit dolorem aspernatur atque illo suscipit autem dolorem delectus.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792868578722,,,Eveniet voluptate pariatur.,최춘자,(유) 아름연구소,2020-06-08,106,국내도서>과학>자연과학,19000,17347,https://example.com/covers/9792868578722.jpg,Neque vel alias temporibus harum aliquid dicta delectus corporis.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796903337367,,,Saepe dolores id.,박준호,유한회사 에코상사,2016-05-12,104,국내도서>아동>어린이,15500,13026,https://example.com/covers/9796903337367.jpg,Numquam molestias blanditiis eius quisquam unde excepturi tempora ducimus rem laborum molestias optio pariatur.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792147853908,,,Quis ea quos incidunt ad molestiae.,우준영,(유) 글로벌엔지니어링,2022-07-23,104,국내도서>과학>자연과학,23500,20698,https://example.com/covers/9792147853908.jpg,Iste mollitia vel vitae voluptas delectus reprehenderit suscipit magni consequuntur perspiciatis.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
