isbn13,store_id,base_demand,conf_low,conf_high
9791169780797,5,14.55,10.92,18.19
9791169780797,6,14.58,10.93,18.22
9791169780797,7,14.64,10.98,18.3
9791169780797,8,14.71,11.03,18.39
9791169780797,9,14.54,10.91,18.18
9791169780797,10,14.69,11.02,18.36
9791169780797,11,14.7,11.02,18.37
9791169780797,12,13.17,9.88,16.46
9791169780797,13,14.55,10.92,18.19
9791169780797,14,13.28,9.96,16.61
9791169780797,15,102.41,76.81,128.02
9791169780797,16,99.74,74.8,124.67
9791169780834,1,0.7,0.52,0.87
9791169780834,2,0.7,0.52,0.87
9791169780834,3,0.67,0.5,0.84
9791169780834,4,0.67,0.5,0.84
9791169780834,5,0.66,0.49,0.82
9791169780834,6,0.66,0.49,0.82
9791169780834,7,0.7,0.52,0.87
9791169780834,8,0.7,0.52,0.87
9791169780834,9,0.67,0.5,0.84
9791169780834,10,0.67,0.5,0.84
9791169780834,11,0.66,0.49,0.82
9791169780834,12,0.66,0.49,0.82
9791169780834,13,0.76,0.57,0.95
9791169780834,14,0.76,0.57,0.95
9791169780834,15,4.81,3.61,6.02
9791169780834,16,4.81,3.61,6.02
9791169851206,1,0.7,0.52,0.87
9791169851206,2,0.7,0.52,0.87
9791169851206,3,0.67,0.5,0.84
9791169851206,4,0,0,0
9791169851206,5,0.66,0.49,0.82
9791169851206,6,0.66,0.49,0.82
9791169851206,7,0.7,0.52,0.87
9791169851206,8,0.7,0.52,0.87
9791169851206,9,0.67,0.5,0.84
9791169851206,10,0.67,0.5,0.84
9791169851206,11,0.66,0.49,0.82
9791169851206,12,0.66,0.49,0.82
9791169851206,13,0.76,0.57,0.95
9791169851206,14,0.76,0.57,0.95
9791169851206,15,4.14,3.11,5.18
9791169851206,16,4.81,3.61,6.02
9791169851626,1,0.7,0.52,0.87
9791169851626,2,0.7,0.52,0.87
9791169851626,3,0.67,0.5,0.84
9791169851626,4,0.67,0.5,0.84
9791169851626,5,0.66,0.49,0.82
9791169851626,6,0.66,0.49,0.82
9791169851626,7,0.7,0.52,0.87
9791169851626,8,0.7,0.52,0.87
9791169851626,9,0.67,0.5,0.84
9791169851626,10,0.67,0.5,0.84
9791169851626,11,0.29,0.21,0.36
9791169851626,12,0.66,0.49,0.82
9791169851626,13,0.76,0.57,0.95
9791169851626,14,0.76,0.57,0.95
9791169851626,15,4.81,3.61,6.02
9791169851626,16,4.44,3.33,5.55
9791169851893,1,0.7,0.52,0.87
9791169851893,2,0.7,0.52,0.87
9791169851893,3,0.67,0.5,0.84
9791169851893,4,0.67,0.5,0.84
9791169851893,5,0.66,0.49,0.82
9791169851893,6,0.66,0.49,0.82
9791169851893,7,0.7,0.52,0.87
9791169851893,8,0.7,0.52,0.87
9791169851893,9,0.67,0.5,0.84
9791169851893,10,0.67,0.5,0.84
9791169851893,11,0.66,0.49,0.82
9791169851893,12,0.66,0.49,0.82
9791169851893,13,0.76,0.57,0.95
9791169851893,14,0.76,0.57,0.95
9791169851893,15,4.81,3.61,6.02
9791169851893,16,4.81,3.61,6.02
9791169851954,1,0.7,0.52,0.87
9791169851954,2,0.7,0.52,0.87
9791169851954,3,0.67,0.5,0.84
9791169851954,4,0.67,0.5,0.84
9791169851954,5,0.66,0.49,0.82
9791169851954,6,0.66,0.49,0.82
9791169851954,7,0.7,0.52,0.87
9791169851954,8,0.7,0.52,0.87
9791169851954,9,0.67,0.5,0.84
9791169851954,10,0.67,0.5,0.84
9791169851954,11,0.66,0.49,0.82
9791169851954,12,0.66,0.49,0.82
9791169851954,13,0.76,0.57,0.95
9791169851954,14,0.76,0.57,0.95
9791169851954,15,4.81,3.61,6.02
9791169851954,16,4.81,3.61,6.02
9791169851978,1,0.7,0.52,0.87
9791169851978,2,0.7,0.52,0.87
9791169851978,3,0.67,0.5,0.84
9791169851978,4,0.67,0.5,0.84
9791169851978,5,0.66,0.49,0.82
9791169851978,6,0.66,0.49,0.82
9791169851978,7,0.7,0.52,0.87
9791169851978,8,0.7,0.52,0.87
9791169851978,9,0.67,0.5,0.84
9791169851978,10,0.67,0.5,0.84
9791169851978,11,0.66,0.49,0.82
9791169851978,12,0.66,0.49,0.82
9791169851978,13,0.76,0.57,0.95
9791169851978,14,0.76,0.57,0.95
9791169851978,15,4.81,3.61,6.02
9791169851978,16,4.81,3.61,6.02
9791170437444,1,0.7,0.52,0.87
9791170437444,2,0.7,0.52,0.87
9791170437444,3,0.67,0.5,0.84
9791170437444,4,0.67,0.5,0.84
9791170437444,5,0.43,0.32,0.54
9791170437444,6,0.66,0.49,0.82
9791170437444,7,0.7,0.52,0.87
9791170437444,8,0.7,0.52,0.87
9791170437444,9,0.67,0.5,0.84
9791170437444,10,0.67,0.5,0.84
9791170437444,11,0.66,0.49,0.82
9791170437444,12,0.66,0.49,0.82
9791170437444,13,0.76,0.57,0.95
9791170437444,14,0.76,0.57,0.95
9791170437444,15,4.58,3.44,5.73
9791170437444,16,4.81,3.61,6.02
9791170613572,1,0.14,0.11,0.18
9791170613572,2,0.7,0.52,0.87
9791170613572,3,0.67,0.5,0.84
9791170613572,4,0.67,0.5,0.84
9791170613572,5,0.66,0.49,0.82
9791170613572,6,0.66,0.49,0.82
9791170613572,7,0.7,0.52,0.87
9791170613572,8,0.7,0.52,0.87
9791170613572,9,0.67,0.5,0.84
9791170613572,10,0.67,0.5,0.84
9791170613572,11,0.66,0.49,0.82
9791170613572,12,0.66,0.49,0.82
9791170613572,13,0.76,0.57,0.95
9791170613572,14,0.76,0.57,0.95
9791170613572,15,4.26,3.19,5.32
9791170613572,16,4.81,3.61,6.02
9791170801788,1,0.7,0.52,0.87
9791170801788,2,0.7,0.52,0.87
9791170801788,3,0.67,0.5,0.84
9791170801788,4,0.67,0.5,0.84
9791170801788,5,0.66,0.49,0.82
9791170801788,6,0.66,0.49,0.82
9791170801788,7,0.7,0.52,0.87
9791170801788,8,0.7,0.52,0.87
9791170801788,9,0.67,0.5,0.84
9791170801788,10,0.67,0.5,0.84
9791170801788,11,0.66,0.49,0.82
9791170801788,12,0.66,0.49,0.82
9791170801788,13,0.76,0.57,0.95
9791170801788,14,0.76,0.57,0.95
9791170801788,15,4.81,3.61,6.02
9791170801788,16,4.81,3.61,6.02
9791171174843,1,14.81,11.11,18.51
9791171174843,2,14.82,11.12,18.53
9791171174843,3,14.82,11.12,18.53
9791171174843,4,14.68,11.01,18.35
9791171174843,5,14.41,10.81,18.01
9791171174843,6,14.83,11.12,18.54
9791171174843,7,14.82,11.11,18.52
9791171174843,8,14.74,11.06,18.43
9791171174843,9,14.75,11.06,18.44
9791171174843,10,14.84,11.13,18.55
9791171174843,11,14.63,10.98,18.29
9791171174843,12,13.64,10.23,17.05
9791171174843,13,14.48,10.86,18.09
9791171174843,14,14.49,10.87,18.11
9791171174843,15,102.85,77.14,128.56
9791171174843,16,101.92,76.44,127.4
9791171210404,1,0.7,0.52,0.87
9791171210404,2,0.7,0.52,0.87
9791171210404,3,0.67,0.5,0.84
9791171210404,4,0.67,0.5,0.84
9791171210404,5,0.66,0.49,0.82
9791171210404,6,0.66,0.49,0.82
9791171210404,7,0.7,0.52,0.87
9791171210404,8,0.7,0.52,0.87
9791171210404,9,0.67,0.5,0.84
9791171210404,10,0.67,0.5,0.84
9791171210404,11,0.66,0.49,0.82
9791171210404,12,0.66,0.49,0.82
9791171210404,13,0.76,0.57,0.95
9791171210404,14,0.76,0.57,0.95
9791171210404,15,4.81,3.61,6.02
9791171210404,16,4.81,3.61,6.02
9791171259328,1,0.7,0.52,0.87
9791171259328,2,0.7,0.52,0.87
9791171259328,3,0.67,0.5,0.84
9791171259328,4,0.29,0.21,0.36
9791171259328,5,0.66,0.49,0.82
9791171259328,6,0.66,0.49,0.82
9791171259328,7,0.7,0.52,0.87
9791171259328,8,0.7,0.52,0.87
9791171259328,9,0.67,0.5,0.84
9791171259328,10,0.67,0.5,0.84
9791171259328,11,0.66,0.49,0.82
9791171259328,12,0.66,0.49,0.82
9791171259328,13,0.76,0.57,0.95
9791171259328,14,0.76,0.57,0.95
9791171259328,15,4.43,3.32,5.54
9791171259328,16,4.81,3.61,6.02
9791171311774,1,0.7,0.52,0.87
9791171311774,2,0.7,0.52,0.87
9791171311774,3,0.67,0.5,0.84
9791171311774,4,0.67,0.5,0.84
9791171311774,5,0.66,0.49,0.82
9791171311774,6,0.66,0.49,0.82
9791171311774,7,0.7,0.52,0.87
9791171311774,8,0.7,0.52,0.87
9791171311774,9,0.67,0.5,0.84
9791171311774,10,0.67,0.5,0.84
9791171311774,11,0.66,0.49,0.82
9791171311774,12,0.66,0.49,0.82
9791171311774,13,0.76,0.57,0.95
9791171311774,14,0.76,0.57,0.95
9791171311774,15,4.81,3.61,6.02
9791171311774,16,4.81,3.61,6.02
9791171521364,1,0.7,0.52,0.87
9791171521364,2,0.7,0.52,0.87
9791171521364,3,0.67,0.5,0.84
9791171521364,4,0.67,0.5,0.84
9791171521364,5,0.66,0.49,0.82
9791171521364,6,0.66,0.49,0.82
9791171521364,7,0.7,0.52,0.87
9791171521364,8,0.7,0.52,0.87
9791171521364,9,0.67,0.5,0.84
9791171521364,10,0.67,0.5,0.84
9791171521364,11,0.66,0.49,0.82
9791171521364,12,0.66,0.49,0.82
9791171521364,13,0.76,0.57,0.95
9791171521364,14,0.76,0.57,0.95
9791171521364,15,4.81,3.61,6.02
9791171521364,16,4.81,3.61,6.02
9791171715435,1,0.7,0.52,0.87
9791171715435,2,0.7,0.52,0.87
9791171715435,3,0.67,0.5,0.84
9791171715435,4,0.67,0.5,0.84
9791171715435,5,0.66,0.49,0.82
9791171715435,6,0.66,0.49,0.82
9791171715435,7,0.7,0.52,0.87
9791171715435,8,0.7,0.52,0.87
9791171715435,9,0.67,0.5,0.84
9791171715435,10,0.67,0.5,0.84
9791171715435,11,0.66,0.49,0.82
9791171715435,12,0.66,0.49,0.82
9791171715435,13,0.76,0.57,0.95
9791171715435,14,0.76,0.57,0.95
9791171715435,15,4.81,3.61,6.02
9791171715435,16,4.81,3.61,6.02
9791171715503,1,0.7,0.52,0.87
9791171715503,2,0.7,0.52,0.87
9791171715503,3,0.67,0.5,0.84
9791171715503,4,0.67,0.5,0.84
9791171715503,5,0.66,0.49,0.82
9791171715503,6,0.66,0.49,0.82
9791171715503,7,0.7,0.52,0.87
9791171715503,8,0.7,0.52,0.87
9791171715503,9,0.67,0.5,0.84
9791171715503,10,0.67,0.5,0.84
9791171715503,11,0.66,0.49,0.82
9791171715503,12,0.66,0.49,0.82
9791171715503,13,0.76,0.57,0.95
9791171715503,14,0.76,0.57,0.95
9791171715503,15,4.81,3.61,6.02
9791171715503,16,4.81,3.61,6.02
9791171951628,1,0.7,0.52,0.87
9791171951628,2,0.7,0.52,0.87
9791171951628,3,0.67,0.5,0.84
9791171951628,4,0.67,0.5,0.84
9791171951628,5,0.66,0.49,0.82
9791171951628,6,0.66,0.49,0.82
9791171951628,7,0.29,0.21,0.36
9791171951628,8,0.7,0.52,0.87
9791171951628,9,0.67,0.5,0.84
9791171951628,10,0.67,0.5,0.84
9791171951628,11,0.66,0.49,0.82
9791171951628,12,0.66,0.49,0.82
9791171951628,13,0.76,0.57,0.95
9791171951628,14,0.76,0.57,0.95
9791171951628,15,4.81,3.61,6.02
9791171951628,16,4.4,3.3,5.5
9791172101688,1,0.7,0.52,0.87
9791172101688,2,0.7,0.52,0.87
9791172101688,3,0.29,0.21,0.36
9791172101688,4,0.67,0.5,0.84
9791172101688,5,0.66,0.49,0.82
9791172101688,6,0.29,0.21,0.36
9791172101688,7,0.7,0.52,0.87
9791172101688,8,0.7,0.52,0.87
9791172101688,9,0.67,0.5,0.84
9791172101688,10,0.67,0.5,0.84
9791172101688,11,0.66,0.49,0.82
9791172101688,12,0.66,0.49,0.82
9791172101688,13,0.76,0.57,0.95
9791172101688,14,0.76,0.57,0.95
9791172101688,15,4.06,3.04,5.07
9791172101688,16,4.81,3.61,6.02
9791172101848,1,13.96,10.47,17.45
9791172101848,2,13.56,10.17,16.95
9791172101848,3,13.82,10.36,17.27
9791172101848,4,13.36,10.02,16.7
9791172101848,5,11.79,8.84,14.74
9791172101848,6,13.26,9.95,16.58
9791172101848,7,13.93,10.45,17.42
9791172101848,8,13.7,10.28,17.13
9791172101848,9,13.53,10.15,16.91
9791172101848,10,11.97,8.98,14.96
9791172101848,11,13.63,10.22,17.04
9791172101848,12,13.41,10.06,16.76
9791172101848,13,14.49,10.87,18.11
9791172101848,14,12.99,9.74,16.23
9791172101848,15,94.24,70.68,117.8
9791172101848,16,93.16,69.87,116.45
9791172101916,1,0.7,0.52,0.87
9791172101916,2,0.7,0.52,0.87
9791172101916,3,0.67,0.5,0.84
9791172101916,4,0.67,0.5,0.84
9791172101916,5,0.66,0.49,0.82
9791172101916,6,0.66,0.49,0.82
9791172101916,7,0.7,0.52,0.87
9791172101916,8,0.7,0.52,0.87
9791172101916,9,0.67,0.5,0.84
9791172101916,10,0.29,0.21,0.36
9791172101916,11,0.66,0.49,0.82
9791172101916,12,0.66,0.49,0.82
9791172101916,13,0.76,0.57,0.95
9791172101916,14,0.76,0.57,0.95
9791172101916,15,4.81,3.61,6.02
9791172101916,16,4.43,3.32,5.54
9791172101954,1,0.7,0.52,0.87
9791172101954,2,0.7,0.52,0.87
9791172101954,3,0.67,0.5,0.84
9791172101954,4,0.67,0.5,0.84
9791172101954,5,0.66,0.49,0.82
9791172101954,6,0.66,0.49,0.82
9791172101954,7,0.7,0.52,0.87
9791172101954,8,0.7,0.52,0.87
9791172101954,9,0.67,0.5,0.84
9791172101954,10,0.67,0.5,0.84
9791172101954,11,0.66,0.49,0.82
9791172101954,12,0.66,0.49,0.82
9791172101954,13,0.76,0.57,0.95
9791172101954,14,0.76,0.57,0.95
9791172101954,15,4.81,3.61,6.02
9791172101954,16,4.81,3.61,6.02
9791172133061,1,0.7,0.52,0.87
9791172133061,2,0.7,0.52,0.87
9791172133061,3,0.67,0.5,0.84
9791172133061,4,0.43,0.32,0.54
9791172133061,5,0.66,0.49,0.82
9791172133061,6,0.66,0.49,0.82
9791172133061,7,0.7,0.52,0.87
9791172133061,8,0.7,0.52,0.87
9791172133061,9,0.67,0.5,0.84
9791172133061,10,0.67,0.5,0.84
9791172133061,11,0.66,0.49,0.82
9791172133061,12,0.66,0.49,0.82
9791172133061,13,0.76,0.57,0.95
9791172133061,14,0.76,0.57,0.95
9791172133061,15,4.57,3.43,5.72
9791172133061,16,4.81,3.61,6.02
9791172133924,1,0.7,0.52,0.87
9791172133924,2,0.7,0.52,0.87
9791172133924,3,0.67,0.5,0.84
9791172133924,4,0.67,0.5,0.84
9791172133924,5,0.66,0.49,0.82
9791172133924,6,0.66,0.49,0.82
9791172133924,7,0.7,0.52,0.87
9791172133924,8,0.71,0.54,0.89
9791172133924,9,0.67,0.5,0.84
9791172133924,10,0.67,0.5,0.84
9791172133924,11,0.66,0.49,0.82
9791172133924,12,0.66,0.49,0.82
9791172133924,13,0.76,0.57,0.95
9791172133924,14,0.76,0.57,0.95
9791172133924,15,4.81,3.61,6.02
9791172133924,16,4.83,3.62,6.04
9791172134129,1,0.7,0.52,0.87
9791172134129,2,0.7,0.52,0.87
9791172134129,3,0.67,0.5,0.84
9791172134129,4,0,0,0
9791172134129,5,0.66,0.49,0.82
9791172134129,6,0.66,0.49,0.82
9791172134129,7,0.7,0.52,0.87
9791172134129,8,0.7,0.52,0.87
9791172134129,9,0.67,0.5,0.84
9791172134129,10,0.67,0.5,0.84
9791172134129,11,0.66,0.49,0.82
9791172134129,12,0.66,0.49,0.82
9791172134129,13,0.76,0.57,0.95
9791172134129,14,0.76,0.57,0.95
9791172134129,15,4.14,3.11,5.18
9791172134129,16,4.81,3.61,6.02
9791172231576,1,0.7,0.52,0.87
9791172231576,2,0.7,0.52,0.87
9791172231576,3,0.67,0.5,0.84
9791172231576,4,0.67,0.5,0.84
9791172231576,5,0.66,0.49,0.82
9791172231576,6,0.66,0.49,0.82
9791172231576,7,0.7,0.52,0.87
9791172231576,8,0.7,0.52,0.87
9791172231576,9,0.67,0.5,0.84
9791172231576,10,0.67,0.5,0.84
9791172231576,11,0.66,0.49,0.82
9791172231576,12,0.66,0.49,0.82
9791172231576,13,0.76,0.57,0.95
9791172231576,14,0.76,0.57,0.95
9791172231576,15,4.81,3.61,6.02
9791172231576,16,4.81,3.61,6.02
9791172541163,1,0.7,0.52,0.87
9791172541163,2,0.7,0.52,0.87
9791172541163,3,0.67,0.5,0.84
9791172541163,4,0.67,0.5,0.84
9791172541163,5,0.66,0.49,0.82
9791172541163,6,0.66,0.49,0.82
9791172541163,7,0.7,0.52,0.87
9791172541163,8,0.7,0.52,0.87
9791172541163,9,0.67,0.5,0.84
9791172541163,10,0.67,0.5,0.84
9791172541163,11,0.66,0.49,0.82
9791172541163,12,0.66,0.49,0.82
9791172541163,13,0.76,0.57,0.95
9791172541163,14,0.76,0.57,0.95
9791172541163,15,4.81,3.61,6.02
9791172541163,16,4.81,3.61,6.02
9791172740887,1,0.7,0.52,0.87
9791172740887,2,0.7,0.52,0.87
9791172740887,3,0.67,0.5,0.84
9791172740887,4,0.67,0.5,0.84
9791172740887,5,0.66,0.49,0.82
9791172740887,6,0.66,0.49,0.82
9791172740887,7,0.7,0.52,0.87
9791172740887,8,0.7,0.52,0.87
9791172740887,9,0.67,0.5,0.84
9791172740887,10,0.67,0.5,0.84
9791172740887,11,0.66,0.49,0.82
9791172740887,12,0.66,0.49,0.82
9791172740887,13,0.76,0.57,0.95
9791172740887,14,0.76,0.57,0.95
9791172740887,15,4.81,3.61,6.02
9791172740887,16,4.81,3.61,6.02
9791173113598,1,0.7,0.52,0.87
9791173113598,2,0.7,0.52,0.87
9791173113598,3,0.67,0.5,0.84
9791173113598,4,0.67,0.5,0.84
9791173113598,5,0.66,0.49,0.82
9791173113598,6,0.66,0.49,0.82
9791173113598,7,0.7,0.52,0.87
9791173113598,8,0.7,0.52,0.87
9791173113598,9,0.67,0.5,0.84
9791173113598,10,0.67,0.5,0.84
9791173113598,11,0.66,0.49,0.82
9791173113598,12,0.66,0.49,0.82
9791173113598,13,0.76,0.57,0.95
9791173113598,14,0.76,0.57,0.95
9791173113598,15,4.81,3.61,6.02
9791173113598,16,4.81,3.61,6.02
9791173262487,1,14.41,10.81,18.01
9791173262487,2,14.94,11.2,18.67
9791173262487,3,14.1,10.58,17.63
9791173262487,4,14.05,10.54,17.56
9791173262487,5,14.44,10.83,18.06
9791173262487,6,14.28,10.71,17.85
9791173262487,7,14.46,10.84,18.07
9791173262487,8,14.63,10.98,18.29
9791173262487,9,14.57,10.93,18.21
9791173262487,10,14.6,10.95,18.25
9791173262487,11,14.47,10.85,18.09
9791173262487,12,13.11,9.84,16.39
9791173262487,13,14.54,10.9,18.17
9791173262487,14,14.54,10.91,18.18
9791173262487,15,100.76,75.57,125.96
9791173262487,16,100.38,75.29,125.48
9791173320873,1,0.7,0.52,0.87
9791173320873,2,0.7,0.52,0.87
9791173320873,3,0,0,0
9791173320873,4,0.67,0.5,0.84
9791173320873,5,0.66,0.49,0.82
9791173320873,6,0.66,0.49,0.82
9791173320873,7,0.7,0.52,0.87
9791173320873,8,0.7,0.52,0.87
9791173320873,9,0.67,0.5,0.84
9791173320873,10,0.67,0.5,0.84
9791173320873,11,0.66,0.49,0.82
9791173320873,12,0.43,0.32,0.54
9791173320873,13,0.76,0.57,0.95
9791173320873,14,0.76,0.57,0.95
9791173320873,15,4.14,3.11,5.18
9791173320873,16,4.58,3.44,5.73
9791173323027,1,0.7,0.52,0.87
9791173323027,2,0.7,0.52,0.87
9791173323027,3,0.67,0.5,0.84
9791173323027,4,0.67,0.5,0.84
9791173323027,5,0.66,0.49,0.82
9791173323027,6,0.66,0.49,0.82
9791173323027,7,0.57,0.43,0.71
9791173323027,8,0.7,0.52,0.87
9791173323027,9,0.29,0.21,0.36
9791173323027,10,0.67,0.5,0.84
9791173323027,11,0.66,0.49,0.82
9791173323027,12,0.66,0.49,0.82
9791173323027,13,0.76,0.57,0.95
9791173323027,14,0.76,0.57,0.95
9791173323027,15,4.81,3.61,6.02
9791173323027,16,4.3,3.23,5.38
9791173323881,1,0.7,0.52,0.87
9791173323881,2,0.7,0.52,0.87
9791173323881,3,0.67,0.5,0.84
9791173323881,4,0.67,0.5,0.84
9791173323881,5,0.66,0.49,0.82
9791173323881,6,0.66,0.49,0.82
9791173323881,7,0.7,0.52,0.87
9791173323881,8,0.7,0.52,0.87
9791173323881,9,0.67,0.5,0.84
9791173323881,10,0.67,0.5,0.84
9791173323881,11,0.66,0.49,0.82
9791173323881,12,0.66,0.49,0.82
9791173323881,13,0.76,0.57,0.95
9791173323881,14,0.76,0.57,0.95
9791173323881,15,4.81,3.61,6.02
9791173323881,16,4.81,3.61,6.02
9791173324123,1,0.7,0.52,0.87
9791173324123,2,0.7,0.52,0.87
9791173324123,3,0.67,0.5,0.84
9791173324123,4,0.67,0.5,0.84
9791173324123,5,0.66,0.49,0.82
9791173324123,6,0.66,0.49,0.82
9791173324123,7,0.7,0.52,0.87
9791173324123,8,0.7,0.52,0.87
9791173324123,9,0.67,0.5,0.84
9791173324123,10,0.67,0.5,0.84
9791173324123,11,0.66,0.49,0.82
9791173324123,12,0.57,0.43,0.71
9791173324123,13,0.76,0.57,0.95
9791173324123,14,0.76,0.57,0.95
9791173324123,15,4.81,3.61,6.02
9791173324123,16,4.73,3.54,5.91
9791173324321,1,0.7,0.52,0.87
9791173324321,2,0.7,0.52,0.87
9791173324321,3,0.67,0.5,0.84
9791173324321,4,0.67,0.5,0.84
9791173324321,5,0.66,0.49,0.82
9791173324321,6,0.66,0.49,0.82
9791173324321,7,0.7,0.52,0.87
9791173324321,8,0.7,0.52,0.87
9791173324321,9,0.67,0.5,0.84
9791173324321,10,0.67,0.5,0.84
9791173324321,11,0.66,0.49,0.82
9791173324321,12,0.66,0.49,0.82
9791173324321,13,0.76,0.57,0.95
9791173324321,14,0.76,0.57,0.95
9791173324321,15,4.81,3.61,6.02
9791173324321,16,4.81,3.61,6.02
9791173325441,1,0.7,0.52,0.87
9791173325441,2,0.7,0.52,0.87
9791173325441,3,0.67,0.5,0.84
9791173325441,4,0.67,0.5,0.84
9791173325441,5,0.66,0.49,0.82
9791173325441,6,0.66,0.49,0.82
9791173325441,7,0.7,0.52,0.87
9791173325441,8,0.7,0.52,0.87
9791173325441,9,0.67,0.5,0.84
9791173325441,10,0.67,0.5,0.84
9791173325441,11,0.66,0.49,0.82
9791173325441,12,0.66,0.49,0.82
9791173325441,13,0.76,0.57,0.95
9791173325441,14,0.76,0.57,0.95
9791173325441,15,4.81,3.61,6.02
9791173325441,16,4.81,3.61,6.02
9791173325717,1,13.91,10.43,17.39
9791173325717,2,13.35,10.01,16.68
9791173325717,3,13.27,9.96,16.59
9791173325717,4,12.5,9.37,15.62
9791173325717,5,11.6,8.7,14.5
9791173325717,6,12.05,9.04,15.07
9791173325717,7,13.86,10.39,17.32
9791173325717,8,14.62,10.96,18.27
9791173325717,9,14.5,10.88,18.13
9791173325717,10,13.31,9.98,16.63
9791173325717,11,12.37,9.27,15.46
9791173325717,12,12.87,9.65,16.09
9791173325717,13,14.88,11.16,18.6
9791173325717,14,14.31,10.74,17.89
9791173325717,15,91.56,68.67,114.45
9791173325717,16,95.83,71.87,119.79
9791173325762,1,13.85,10.39,17.32
9791173325762,2,13.36,10.02,16.71
9791173325762,3,13.25,9.94,16.57
9791173325762,4,12.21,9.16,15.26
9791173325762,5,13.14,9.86,16.43
9791173325762,6,13.26,9.94,16.57
9791173325762,7,13.68,10.26,17.1
9791173325762,8,12.6,9.45,15.75
9791173325762,9,13.12,9.84,16.4
9791173325762,10,13.66,10.25,17.08
9791173325762,11,13.31,9.99,16.64
9791173325762,12,13.93,10.45,17.41
9791173325762,13,14.38,10.79,17.98
9791173325762,14,14.38,10.79,17.98
9791173325762,15,93.47,70.1,116.83
9791173325762,16,94.7,71.02,118.37
9791173325847,1,0.7,0.52,0.87
9791173325847,2,0.7,0.52,0.87
9791173325847,3,0.67,0.5,0.84
9791173325847,4,0.67,0.5,0.84
9791173325847,5,0.66,0.49,0.82
9791173325847,6,0.66,0.49,0.82
9791173325847,7,0.7,0.52,0.87
9791173325847,8,0.7,0.52,0.87
9791173325847,9,0.67,0.5,0.84
9791173325847,10,0.67,0.5,0.84
9791173325847,11,0.66,0.49,0.82
9791173325847,12,0.66,0.49,0.82
9791173325847,13,0.76,0.57,0.95
9791173325847,14,0.76,0.57,0.95
9791173325847,15,4.81,3.61,6.02
9791173325847,16,4.81,3.61,6.02
9791173325878,1,14.57,10.93,18.22
9791173325878,2,14.67,11,18.34
9791173325878,3,14.61,10.96,18.26
9791173325878,4,14.5,10.87,18.12
9791173325878,5,14.83,11.12,18.53
9791173325878,6,14.46,10.84,18.07
9791173325878,7,14.77,11.08,18.46
9791173325878,8,14.71,11.04,18.39
9791173325878,9,14.02,10.51,17.52
9791173325878,10,14.31,10.74,17.89
9791173325878,11,14.46,10.84,18.07
9791173325878,12,14.67,11,18.33
9791173325878,13,14.61,10.96,18.26
9791173325878,14,14.66,10.99,18.32
9791173325878,15,102.24,76.68,127.81
9791173325878,16,101.6,76.2,127
9791173325953,1,0.7,0.52,0.87
9791173325953,2,0.7,0.52,0.87
9791173325953,3,0.67,0.5,0.84
9791173325953,4,0.67,0.5,0.84
9791173325953,5,0.66,0.49,0.82
9791173325953,6,0.66,0.49,0.82
9791173325953,7,0.7,0.52,0.87
9791173325953,8,0.7,0.52,0.87
9791173325953,9,0.67,0.5,0.84
9791173325953,10,0.67,0.5,0.84
9791173325953,11,0.66,0.49,0.82
9791173325953,12,0.66,0.49,0.82
9791173325953,13,0.76,0.57,0.95
9791173325953,14,0.76,0.57,0.95
9791173325953,15,4.81,3.61,6.02
9791173325953,16,4.81,3.61,6.02
9791173326134,1,0.7,0.52,0.87
9791173326134,2,0.7,0.52,0.87
9791173326134,3,0.67,0.5,0.84
9791173326134,4,0.67,0.5,0.84
9791173326134,5,0.66,0.49,0.82
9791173326134,6,0.66,0.49,0.82
9791173326134,7,0.7,0.52,0.87
9791173326134,8,0.7,0.52,0.87
9791173326134,9,0.67,0.5,0.84
9791173326134,10,0.67,0.5,0.84
9791173326134,11,0.66,0.49,0.82
9791173326134,12,0.66,0.49,0.82
9791173326134,13,0.76,0.57,0.95
9791173326134,14,0.76,0.57,0.95
9791173326134,15,4.81,3.61,6.02
9791173326134,16,4.81,3.61,6.02
9791173479939,1,0.7,0.52,0.87
9791173479939,2,0.7,0.52,0.87
9791173479939,3,0.67,0.5,0.84
9791173479939,4,0.67,0.5,0.84
9791173479939,5,0.66,0.49,0.82
9791173479939,6,0.66,0.49,0.82
9791173479939,7,0.7,0.52,0.87
9791173479939,8,0.7,0.52,0.87
9791173479939,9,0.67,0.5,0.84
9791173479939,10,0.67,0.5,0.84
9791173479939,11,0.66,0.49,0.82
9791173479939,12,0.66,0.49,0.82
9791173479939,13,0.76,0.57,0.95
9791173479939,14,0.76,0.57,0.95
9791173479939,15,4.81,3.61,6.02
9791173479939,16,4.81,3.61,6.02
9791173479946,1,0.7,0.52,0.87
9791173479946,2,0.7,0.52,0.87
9791173479946,3,0.67,0.5,0.84
9791173479946,4,0.67,0.5,0.84
9791173479946,5,0.66,0.49,0.82
9791173479946,6,0.66,0.49,0.82
9791173479946,7,0.7,0.52,0.87
9791173479946,8,0.7,0.52,0.87
9791173479946,9,0.67,0.5,0.84
9791173479946,10,0.67,0.5,0.84
9791173479946,11,0.66,0.49,0.82
9791173479946,12,0.66,0.49,0.82
9791173479946,13,0.76,0.57,0.95
9791173479946,14,0.76,0.57,0.95
9791173479946,15,4.81,3.61,6.02
9791173479946,16,4.81,3.61,6.02
